execution_date,side,symbol,status,requested_shares,filled_shares
2020-09-01,sell,SZ002270,held,130200.0,130200.0
2020-09-01,sell,SZ002440,held,85400.0,85400.0
2020-09-01,sell,SZ002543,held,98300.0,98300.0
2020-09-01,sell,SZ002583,held,88100.0,88100.0
2020-09-01,sell,SZ002664,held,52400.0,52400.0
2020-09-01,sell,SZ002884,held,47400.0,47400.0
2020-09-01,sell,SH600051,held,69000.0,69000.0
2020-09-01,sell,SH600062,held,56200.0,56200.0
2020-09-01,sell,SH600064,held,78200.0,78200.0
2020-09-01,sell,SH600352,held,54900.0,54900.0
2020-09-01,sell,SH600382,held,149990.0,149990.0
2020-09-01,sell,SH600566,held,32600.0,32600.0
2020-09-01,sell,SH600750,held,61500.0,61500.0
2020-09-01,sell,SH603357,held,77500.0,77500.0
2020-09-01,sell,SH603586,held,43200.0,43200.0
2020-09-01,target,SH600449,held,50200.0,50200.0
2020-09-01,target,SH601677,held,76800.0,76800.0
2020-09-01,target,SH601717,held,97100.0,97100.0
2020-09-01,target,SH600261,held,197400.0,197400.0
2020-09-01,target,SH601000,held,11700.0,11700.0
2020-09-01,target,SZ002394,held,800.0,800.0
2020-09-01,target,SZ002403,held,89300.0,89300.0
2020-09-01,target,SH600668,held,50700.0,50700.0
2020-09-01,target,SZ002869,held,16000.0,16000.0
2020-09-01,target,SH600023,held,224000.0,224000.0
2020-09-01,target,SZ000027,held,148100.0,148100.0
2020-09-01,target,SZ002432,held,70500.0,70500.0
2020-09-01,target,SZ300552,held,17300.0,17300.0
2020-09-01,target,SH603556,held,55800.0,55800.0
2020-09-01,target,SH601006,held,128200.0,128200.0
2020-09-01,target,SH600026,held,112000.0,112000.0
2020-09-01,target,SZ002406,held,118400.0,118400.0
2020-09-01,target,SZ000922,held,400.0,400.0
2020-09-01,target,SZ000581,held,2700.0,2700.0
2020-09-01,target,SH600273,held,78000.0,78000.0
2020-10-09,sell,SZ000581,held,34100.0,34100.0
2020-10-09,sell,SH600273,held,78000.0,78000.0
2020-10-09,target,SH600449,held,4000.0,4000.0
2020-10-09,target,SH600720,held,52600.0,52600.0
2020-10-09,target,SH601677,held,5800.0,5800.0
2020-10-09,target,SZ002869,held,1500.0,1500.0
2020-10-09,target,SH600261,held,6900.0,6900.0
2020-10-09,target,SZ002432,held,5200.0,5200.0
2020-10-09,target,SH601000,held,6500.0,6500.0
2020-10-09,target,SZ002394,held,4700.0,4700.0
2020-10-09,target,SZ002403,held,4200.0,4200.0
2020-10-09,target,SZ000027,held,400.0,400.0
2020-10-09,target,SH603556,held,1400.0,1400.0
2020-10-09,target,SH601717,held,13100.0,13100.0
2020-10-09,target,SH600023,held,4500.0,4500.0
2020-10-09,target,SZ000922,held,5000.0,5000.0
2020-10-09,target,SH600668,held,1500.0,1500.0
2020-10-09,target,SZ300552,held,600.0,600.0
2020-10-09,target,SH601006,held,2600.0,2600.0
2020-10-09,target,SH600026,held,300.0,300.0
2020-10-09,target,SZ002406,held,3100.0,3100.0
2020-10-09,target,SH603012,held,108300.0,108300.0
2020-11-02,sell,SZ000027,held,147700.0,147700.0
2020-11-02,sell,SZ002394,held,83000.0,83000.0
2020-11-02,sell,SZ002403,held,93500.0,93500.0
2020-11-02,sell,SZ002406,held,115300.0,115300.0
2020-11-02,sell,SZ002432,held,75700.0,75700.0
2020-11-02,sell,SZ002869,held,17500.0,17500.0
2020-11-02,sell,SH600026,held,112300.0,112300.0
2020-11-02,sell,SH601000,held,320100.0,320100.0
2020-11-02,sell,SH601006,held,125600.0,125600.0
2020-11-02,sell,SH601677,held,71000.0,71000.0
2020-11-02,sell,SH601717,held,84000.0,84000.0
2020-11-02,sell,SH603012,held,108300.0,108300.0
2020-11-02,sell,SH603556,held,57200.0,57200.0
2020-11-02,target,SH600720,held,2900.0,2900.0
2020-11-02,target,SH600449,held,1400.0,1400.0
2020-11-02,target,SZ300552,held,3000.0,3000.0
2020-11-02,target,SH600261,held,600.0,600.0
2020-11-02,target,SH603886,held,44900.0,44900.0
2020-11-02,target,SZ002724,held,109100.0,109100.0
2020-11-02,target,SH603277,held,72700.0,72700.0
2020-11-02,target,SZ000922,held,24400.0,24400.0
2020-11-02,target,SZ000883,held,202800.0,202800.0
2020-11-02,target,SZ002124,held,54800.0,54800.0
2020-11-02,target,SZ000910,held,49700.0,49700.0
2020-11-02,target,SZ002236,held,35300.0,35300.0
2020-11-02,target,SH600668,held,2800.0,2800.0
2020-11-02,target,SZ002033,held,129900.0,129900.0
2020-11-02,target,SH600368,held,228100.0,228100.0
2020-11-02,target,SH600023,held,4800.0,4800.0
2020-11-02,target,SZ000069,held,122700.0,122700.0
2020-11-02,target,SZ000581,held,31400.0,31400.0
2020-11-02,target,SH600067,held,220600.0,220600.0
2020-11-02,target,SZ000791,held,228100.0,228100.0
2020-12-01,sell,SZ000791,held,228100.0,228100.0
2020-12-01,sell,SZ002724,held,109100.0,109100.0
2020-12-01,sell,SH600668,held,55000.0,55000.0
2020-12-01,sell,SH603277,held,72700.0,72700.0
2020-12-01,target,SH600720,held,600.0,600.0
2020-12-01,target,SH600449,held,1500.0,1500.0
2020-12-01,target,SH600261,held,2800.0,2800.0
2020-12-01,target,SH603886,held,2800.0,2800.0
2020-12-01,target,SZ300552,held,300.0,300.0
2020-12-01,target,SZ000922,held,12900.0,12900.0
2020-12-01,target,SZ002236,held,5400.0,5400.0
2020-12-01,target,SZ300625,held,49500.0,49500.0
2020-12-01,target,SZ000883,held,3900.0,3900.0
2020-12-01,target,SZ002033,held,2400.0,2400.0
2020-12-01,target,SZ002124,held,800.0,800.0
2020-12-01,target,SZ000910,held,3200.0,3200.0
2020-12-01,target,SZ000069,held,6200.0,6200.0
2020-12-01,target,SH600368,held,2200.0,2200.0
2020-12-01,target,SZ002382,held,42300.0,42300.0
2020-12-01,target,SH600067,held,11200.0,11200.0
2020-12-01,target,SZ000581,held,1500.0,1500.0
2020-12-01,target,SH603556,held,56800.0,56800.0
2020-12-01,target,SZ002312,held,142100.0,142100.0
2020-12-01,target,SH600023,held,1700.0,1700.0
2021-01-04,sell,SZ000069,held,116500.0,116500.0
2021-01-04,sell,SZ002033,held,132300.0,132300.0
2021-01-04,sell,SZ002236,held,40700.0,40700.0
2021-01-04,sell,SZ002312,held,142100.0,142100.0
2021-01-04,sell,SZ002382,held,42300.0,42300.0
2021-01-04,target,SH600720,held,4200.0,4200.0
2021-01-04,target,SH600449,held,4300.0,4300.0
2021-01-04,target,SH603886,held,100.0,100.0
2021-01-04,target,SH600261,held,13200.0,13200.0
2021-01-04,target,SZ002124,held,800.0,800.0
2021-01-04,target,SZ002724,held,111500.0,111500.0
2021-01-04,target,SZ000883,held,3400.0,3400.0
2021-01-04,target,SZ000910,held,6100.0,6100.0
2021-01-04,target,SZ300625,held,2100.0,2100.0
2021-01-04,target,SZ002100,held,75400.0,75400.0
2021-01-04,target,SH600023,held,1300.0,1300.0
2021-01-04,target,SZ000922,held,12200.0,12200.0
2021-01-04,target,SH603556,held,2400.0,2400.0
2021-01-04,target,SZ000581,held,2100.0,2100.0
2021-01-04,target,SZ000612,held,116100.0,116100.0
2021-01-04,target,SH600067,held,12100.0,12100.0
2021-01-04,target,SH600368,held,6900.0,6900.0
2021-01-04,target,SZ300552,held,3600.0,3600.0
2021-01-04,target,SZ002381,held,97800.0,97800.0
2021-01-04,target,SZ002322,held,72600.0,72600.0
2021-02-01,sell,SZ000581,held,35000.0,35000.0
2021-02-01,sell,SZ000612,held,116100.0,116100.0
2021-02-01,sell,SZ000922,held,99600.0,99600.0
2021-02-01,sell,SZ002381,held,97800.0,97800.0
2021-02-01,target,SH600720,held,900.0,900.0
2021-02-01,target,SH600449,held,300.0,300.0
2021-02-01,target,SH603886,held,100.0,100.0
2021-02-01,target,SZ002100,held,3000.0,3000.0
2021-02-01,target,SZ000910,held,2400.0,2400.0
2021-02-01,target,SH600261,held,1300.0,1300.0
2021-02-01,target,SZ002724,held,1600.0,1600.0
2021-02-01,target,SZ000883,held,8800.0,8800.0
2021-02-01,target,SZ300625,held,1800.0,1800.0
2021-02-01,target,SZ002124,held,200.0,200.0
2021-02-01,target,SH600273,held,94100.0,94100.0
2021-02-01,target,SZ002322,held,5100.0,5100.0
2021-02-01,target,SH603556,held,1100.0,1100.0
2021-02-01,target,SH600368,held,15900.0,15900.0
2021-02-01,target,SH600067,held,8500.0,8500.0
2021-02-01,target,SH600023,held,5100.0,5100.0
2021-02-01,target,SH600028,held,195600.0,195600.0
2021-02-01,target,SZ300552,held,1600.0,1600.0
2021-02-01,target,SZ002033,held,125100.0,125100.0
2021-02-01,target,SZ000069,held,117100.0,117100.0
2021-03-01,sell,SZ000069,held,117100.0,117100.0
2021-03-01,sell,SZ002033,held,125100.0,125100.0
2021-03-01,sell,SZ002124,held,54600.0,54600.0
2021-03-01,sell,SH600028,held,195600.0,195600.0
2021-03-01,target,SH600720,held,4400.0,4400.0
2021-03-01,target,SH600449,held,2200.0,2200.0
2021-03-01,target,SH603886,held,2400.0,2400.0
2021-03-01,target,SH600261,held,6400.0,6400.0
2021-03-01,target,SZ000910,held,400.0,400.0
2021-03-01,target,SZ300552,held,5000.0,5000.0
2021-03-01,target,SZ000883,held,12800.0,12800.0
2021-03-01,target,SZ002724,held,9100.0,9100.0
2021-03-01,target,SZ300625,held,1300.0,1300.0
2021-03-01,target,SH600273,held,600.0,600.0
2021-03-01,target,SZ002100,held,5400.0,5400.0
2021-03-01,target,SZ300462,held,54000.0,54000.0
2021-03-01,target,SH603556,held,3600.0,3600.0
2021-03-01,target,SZ002322,held,100.0,100.0
2021-03-01,target,SH600368,held,5200.0,5200.0
2021-03-01,target,SZ002432,held,104800.0,104800.0
2021-03-01,target,SZ300259,held,190500.0,190500.0
2021-03-01,target,SH600067,held,3000.0,3000.0
2021-03-01,target,SZ002381,held,88000.0,88000.0
2021-03-01,target,SH600023,held,18700.0,18700.0
2021-04-01,sell,SZ000883,held,231700.0,231700.0
2021-04-01,sell,SZ000910,held,61800.0,61800.0
2021-04-01,sell,SZ002381,held,88000.0,88000.0
2021-04-01,sell,SH600067,held,233000.0,233000.0
2021-04-01,sell,SH600368,held,244500.0,244500.0
2021-04-01,sell,SH600449,held,58900.0,58900.0
2021-04-01,sell,SH600720,held,56800.0,56800.0
2021-04-01,target,SH603886,held,1400.0,1400.0
2021-04-01,target,SH600273,held,2800.0,2800.0
2021-04-01,target,SH600261,held,4500.0,4500.0
2021-04-01,target,SZ300625,held,6300.0,6300.0
2021-04-01,target,SZ002100,held,17100.0,17100.0
2021-04-01,target,SH600023,held,6500.0,6500.0
2021-04-01,target,SH600390,held,139300.0,139300.0
2021-04-01,target,SZ002322,held,2300.0,2300.0
2021-04-01,target,SH601000,held,318700.0,318700.0
2021-04-01,target,SZ300462,held,8000.0,8000.0
2021-04-01,target,SH603556,held,1900.0,1900.0
2021-04-01,target,SZ300552,held,1300.0,1300.0
2021-04-01,target,SH600585,held,17600.0,17600.0
2021-04-01,target,SH601006,held,129400.0,129400.0
2021-04-01,target,SZ002724,held,8600.0,8600.0
2021-04-01,target,SZ002432,held,5100.0,5100.0
2021-04-01,target,SZ300259,held,18300.0,18300.0
2021-04-01,target,SZ002382,held,47100.0,47100.0
2021-04-01,target,SH601163,held,54700.0,54700.0
2021-04-01,target,SZ000581,held,38300.0,38300.0
2021-05-06,sell,SZ000581,held,38300.0,38300.0
2021-05-06,sell,SZ002100,held,84100.0,84100.0
2021-05-06,sell,SZ002322,held,80100.0,80100.0
2021-05-06,sell,SZ002432,held,109900.0,109900.0
2021-05-06,sell,SZ002724,held,113600.0,113600.0
2021-05-06,sell,SZ300259,held,208800.0,208800.0
2021-05-06,sell,SZ300462,held,62000.0,62000.0
2021-05-06,sell,SZ300552,held,22900.0,22900.0
2021-05-06,sell,SZ300625,held,61000.0,61000.0
2021-05-06,sell,SH600023,held,231800.0,231800.0
2021-05-06,sell,SH600261,held,230500.0,230500.0
2021-05-06,sell,SH600273,held,90700.0,90700.0
2021-05-06,sell,SH600390,held,139300.0,139300.0
2021-05-06,sell,SH600585,held,17600.0,17600.0
2021-05-06,sell,SH601006,held,129400.0,129400.0
2021-05-06,sell,SH601163,held,54700.0,54700.0
2021-05-06,sell,SH603556,held,65800.0,65800.0
2021-05-06,sell,SH603886,held,51700.0,51700.0
2021-05-06,target,SH600512,held,290900.0,290900.0
2021-05-06,target,SZ002382,held,10300.0,10300.0
2021-05-06,target,SZ000848,held,131400.0,131400.0
2021-05-06,target,SZ002022,held,50300.0,50300.0
2021-05-06,target,SH601678,held,141700.0,141700.0
2021-05-06,target,SH600750,held,80500.0,80500.0
2021-05-06,target,SH600618,held,105900.0,105900.0
2021-05-06,target,SH600694,held,42200.0,42200.0
2021-05-06,target,SH600075,held,120500.0,120500.0
2021-05-06,target,SH600089,held,72400.0,72400.0
2021-05-06,target,SH600035,held,296800.0,296800.0
2021-05-06,target,SZ002154,held,214300.0,214300.0
2021-05-06,target,SH603685,held,77000.0,77000.0
2021-05-06,target,SH600033,held,329900.0,329900.0
2021-05-06,target,SZ002664,held,65200.0,65200.0
2021-05-06,target,SH601126,held,131200.0,131200.0
2021-05-06,target,SH603900,held,119900.0,119900.0
2021-05-06,target,SZ002406,held,141000.0,141000.0
2021-05-06,target,SH601000,held,13600.0,13600.0
2021-05-06,target,SZ002531,held,104400.0,104400.0
2021-06-01,sell,SZ000848,held,131400.0,131400.0
2021-06-01,sell,SZ002022,held,50300.0,50300.0
2021-06-01,sell,SZ002154,held,214300.0,214300.0
2021-06-01,sell,SH600618,held,105900.0,105900.0
2021-06-01,sell,SH600750,held,80500.0,80500.0
2021-06-01,sell,SH601126,held,131200.0,131200.0
2021-06-01,sell,SH603900,held,119900.0,119900.0
2021-06-01,target,SH600512,held,5000.0,5000.0
2021-06-01,target,SZ002382,held,5900.0,5900.0
2021-06-01,target,SZ300677,held,6500.0,6500.0
2021-06-01,target,SH600075,held,5400.0,5400.0
2021-06-01,target,SH600694,held,1000.0,1000.0
2021-06-01,target,SH600566,held,50300.0,50300.0
2021-06-01,target,SH600089,held,5900.0,5900.0
2021-06-01,target,SH601000,held,48500.0,48500.0
2021-06-01,target,SZ002753,held,108000.0,108000.0
2021-06-01,target,SZ002406,held,9100.0,9100.0
2021-06-01,target,SZ002664,held,3300.0,3300.0
2021-06-01,target,SH600483,held,92800.0,92800.0
2021-06-01,target,SH600035,held,11900.0,11900.0
2021-06-01,target,SH603685,held,1000.0,1000.0
2021-06-01,target,SH601678,held,4000.0,4000.0
2021-06-01,target,SH600033,held,2000.0,2000.0
2021-06-01,target,SZ002531,held,6200.0,6200.0
2021-06-01,target,SH601515,held,146500.0,146500.0
2021-06-01,target,SZ002128,held,88100.0,88100.0
2021-06-01,target,SZ002567,held,137800.0,137800.0
2021-07-01,sell,SZ002664,held,68500.0,68500.0
2021-07-01,sell,SH600035,held,308700.0,308700.0
2021-07-01,sell,SH600483,held,92800.0,92800.0
2021-07-01,sell,SH601515,held,146500.0,146500.0
2021-07-01,sell,SH601678,held,137700.0,137700.0
2021-07-01,target,SH600512,held,13600.0,13600.0
2021-07-01,target,SZ002382,held,2400.0,2400.0
2021-07-01,target,SZ300677,held,900.0,900.0
2021-07-01,target,SH600075,held,13700.0,13700.0
2021-07-01,target,SH600089,held,4700.0,4700.0
2021-07-01,target,SH600694,held,2000.0,2000.0
2021-07-01,target,SH600566,held,2000.0,2000.0
2021-07-01,target,SH601000,held,9700.0,9700.0
2021-07-01,target,SZ002128,held,2500.0,2500.0
2021-07-01,target,SH600033,held,25900.0,25900.0
2021-07-01,target,SZ300443,held,35600.0,35600.0
2021-07-01,target,SZ002753,held,4400.0,4400.0
2021-07-01,target,SZ002531,held,1700.0,1700.0
2021-07-01,target,SH600368,held,272000.0,272000.0
2021-07-01,target,SH603685,held,800.0,800.0
2021-07-01,target,SZ002567,held,3700.0,3700.0
2021-07-01,target,SZ002763,held,99200.0,99200.0
2021-07-01,target,SH600618,held,102700.0,102700.0
2021-07-01,target,SZ002406,held,3000.0,3000.0
2021-07-01,target,SH603900,held,129200.0,129200.0
2021-08-02,sell,SZ002531,held,108900.0,108900.0
2021-08-02,sell,SZ002567,held,141500.0,141500.0
2021-08-02,sell,SZ300443,held,35600.0,35600.0
2021-08-02,sell,SH600033,held,357800.0,357800.0
2021-08-02,sell,SH600368,held,272000.0,272000.0
2021-08-02,sell,SH600566,held,52300.0,52300.0
2021-08-02,sell,SH600618,held,102700.0,102700.0
2021-08-02,sell,SH601000,held,390500.0,390500.0
2021-08-02,sell,SH603685,held,77200.0,77200.0
2021-08-02,target,SH600512,held,9800.0,9800.0
2021-08-02,target,SZ002382,held,1500.0,1500.0
2021-08-02,target,SZ300677,held,600.0,600.0
2021-08-02,target,SZ002022,held,68300.0,68300.0
2021-08-02,target,SZ002606,held,147800.0,147800.0
2021-08-02,target,SH600694,held,6800.0,6800.0
2021-08-02,target,SZ002128,held,5900.0,5900.0
2021-08-02,target,SH600012,held,175100.0,175100.0
2021-08-02,target,SH600089,held,9000.0,9000.0
2021-08-02,target,SZ002763,held,15000.0,15000.0
2021-08-02,target,SH600035,held,356600.0,356600.0
2021-08-02,target,SZ002753,held,800.0,800.0
2021-08-02,target,SH601006,held,166100.0,166100.0
2021-08-02,target,SH601678,held,121200.0,121200.0
2021-08-02,target,SH600075,held,17400.0,17400.0
2021-08-02,target,SH603900,held,6700.0,6700.0
2021-08-02,target,SZ002406,held,16000.0,16000.0
2021-08-02,target,SZ002035,held,141600.0,141600.0
2021-08-02,target,SH603089,held,115700.0,115700.0
2021-08-02,target,SH600707,held,117400.0,117400.0
2021-09-01,sell,SZ002022,held,68300.0,68300.0
2021-09-01,sell,SZ002035,held,141600.0,141600.0
2021-09-01,sell,SZ002128,held,96500.0,96500.0
2021-09-01,sell,SZ002406,held,163100.0,163100.0
2021-09-01,sell,SZ002606,held,147800.0,147800.0
2021-09-01,sell,SZ002753,held,102800.0,102800.0
2021-09-01,sell,SH600012,held,175100.0,175100.0
2021-09-01,sell,SH600035,held,356600.0,356600.0
2021-09-01,sell,SH600075,held,122200.0,122200.0
2021-09-01,sell,SH600089,held,64600.0,64600.0
2021-09-01,sell,SH600512,held,319300.0,319300.0
2021-09-01,sell,SH600694,held,52000.0,52000.0
2021-09-01,sell,SH601006,held,166100.0,166100.0
2021-09-01,sell,SH601678,held,121200.0,121200.0
2021-09-01,sell,SH603089,held,115700.0,115700.0
2021-09-01,sell,SH603900,held,135900.0,135900.0
2021-09-01,target,SH600097,held,107200.0,107200.0
2021-09-01,target,SH600707,held,15700.0,15700.0
2021-09-01,target,SZ002270,held,149400.0,149400.0
2021-09-01,target,SZ000690,held,197600.0,197600.0
2021-09-01,target,SZ300677,held,2800.0,2800.0
2021-09-01,target,SZ002382,held,8400.0,8400.0
2021-09-01,target,SZ002774,held,105700.0,105700.0
2021-09-01,target,SH600720,held,105700.0,105700.0
2021-09-01,target,SZ000923,held,57600.0,57600.0
2021-09-01,target,SH600535,held,84300.0,84300.0
2021-09-01,target,SH600449,held,96000.0,96000.0
2021-09-01,target,SZ000581,held,47400.0,47400.0
2021-09-01,target,SZ002543,held,127400.0,127400.0
2021-09-01,target,SZ000612,held,113000.0,113000.0
2021-09-01,target,SZ300443,held,33100.0,33100.0
2021-09-01,target,SZ000910,held,84700.0,84700.0
2021-09-01,target,SZ002467,held,276100.0,276100.0
2021-09-01,target,SZ002763,held,5800.0,5800.0
2021-09-01,target,SH601019,held,197200.0,197200.0
2021-09-01,target,SZ002233,held,106600.0,106600.0
2021-10-08,sell,SZ002233,held,106600.0,106600.0
2021-10-08,sell,SZ002763,held,120000.0,120000.0
2021-10-08,sell,SZ300443,held,33100.0,33100.0
2021-10-08,sell,SH601019,held,197200.0,197200.0
2021-10-08,target,SZ300677,held,3400.0,3400.0
2021-10-08,target,SH600097,held,9000.0,9000.0
2021-10-08,target,SZ000923,held,12300.0,12300.0
2021-10-08,target,SH600707,held,6500.0,6500.0
2021-10-08,target,SZ002270,held,4100.0,4100.0
2021-10-08,target,SZ002382,held,8900.0,8900.0
2021-10-08,target,SH600449,held,4200.0,4200.0
2021-10-08,target,SH600720,held,1300.0,1300.0
2021-10-08,target,SZ002774,held,13100.0,13100.0
2021-10-08,target,SZ000690,held,31600.0,31600.0
2021-10-08,target,SH600535,held,600.0,600.0
2021-10-08,target,SZ000581,held,7300.0,7300.0
2021-10-08,target,SZ002543,held,10200.0,10200.0
